Date,CORESTICKM159SFRBATL
1986-10-12,4.9211644318
1986-10-19,4.9079971142
1986-10-26,4.8948297966
1986-11-02,4.8203605446
1986-11-09,4.7590586102
1986-11-16,4.6977566758
1986-11-23,4.636454741400001
1986-11-30,4.575152807
1986-12-07,4.5911043698
1986-12-14,4.6070559326
1986-12-21,4.6230074954
1986-12-28,4.6389590582
1987-01-04,4.6223505044
1987-01-11,4.5897903878
1987-01-18,4.5572302712
1987-01-25,4.5246701546
1987-02-01,4.4840343804
1987-02-08,4.4759587228
1987-02-15,4.467883065200001
1987-02-22,4.4598074076000005
1987-03-01,4.422446100666667
1987-03-08,4.393160451333333
1987-03-15,4.363874802
1987-03-22,4.334589152666667
1987-03-29,4.305303503333334
1987-04-05,4.2950550302
1987-04-12,4.3140922064
1987-04-19,4.3331293826
1987-04-26,4.3521665588
1987-05-03,4.3828654522
1987-05-10,4.3945271694
1987-05-17,4.4061888866
1987-05-24,4.4178506038
1987-05-31,4.429512321
1987-06-07,4.3812067481999994
1987-06-14,4.3329011754
1987-06-21,4.2845956026
1987-06-28,4.2362900298
1987-07-05,4.1861407944
1987-07-12,4.1842971318
1987-07-19,4.1824534691999995
1987-07-26,4.1806098066
1987-08-02,4.197813649666666
1987-08-09,4.2168611553333335
1987-08-16,4.235908661
1987-08-23,4.254956166666666
1987-08-30,4.2740036723333334
1987-09-06,4.2956272066
1987-09-13,4.2982032352
1987-09-20,4.3007792638
1987-09-27,4.3033552924
1987-10-04,4.3161414532
1987-10-11,4.3263515854
1987-10-18,4.3365617175999995
1987-10-25,4.3467718498
1987-11-01,4.352420987666666
1987-11-08,4.3478599933333335
1987-11-15,4.343298999
1987-11-22,4.338738004666666
1987-11-29,4.334177010333334
1987-12-06,4.3220426614
1987-12-13,4.3144693068
1987-12-20,4.3068959522
1987-12-27,4.2993225976
1988-01-03,4.3080461876
1988-01-10,4.3243431322
1988-01-17,4.3406400768
1988-01-24,4.3569370214
1988-01-31,4.373233966
1988-02-07,4.3737128654
1988-02-14,4.3741917648
1988-02-21,4.3746706642
1988-02-28,4.3751495636
1988-03-06,4.3886901434
1988-03-13,4.4017518238
1988-03-20,4.4148135042000005
1988-03-27,4.4278751846
1988-04-03,4.427944324
1988-04-10,4.414951783
1988-04-17,4.401959242
1988-04-24,4.388966701
1988-05-01,4.385420570833333
1988-05-08,4.394866981666667
1988-05-15,4.404313392500001
1988-05-22,4.413759803333334
1988-05-29,4.423206214166667
1988-06-05,4.4807457448
1988-06-12,4.5288388646
1988-06-19,4.576931984400001
1988-06-26,4.625025104200001
1988-07-03,4.6786685052
1988-07-10,4.6842187864
1988-07-17,4.6897690676
1988-07-24,4.6953193488
1988-07-31,4.70086963
1988-08-07,4.6955469469999995
1988-08-14,4.690224263999999
1988-08-21,4.684901581
1988-08-28,4.679578898
1988-09-04,4.6836450668
1988-09-11,4.693033918599999
1988-09-18,4.7024227704
1988-09-25,4.7118116222
1988-10-02,4.7023149585
1988-10-09,4.683429443
1988-10-16,4.6645439275000005
1988-10-23,4.645658412
1988-10-30,4.6267728965
1988-11-06,4.6348905142
1988-11-13,4.6618936474
1988-11-20,4.6888967806
1988-11-27,4.7158999138
1988-12-04,4.7523293758000005
1988-12-11,4.7617557046000005
1988-12-18,4.7711820334
1988-12-25,4.7806083622
1989-01-01,4.783062488
1989-01-08,4.7760902849999995
1989-01-15,4.769118082
1989-01-22,4.762145879
1989-01-29,4.755173676
1989-02-05,4.7552678182
1989-02-12,4.7623341634
1989-02-19,4.7694005085999995
1989-02-26,4.7764668538
1989-03-05,4.7769095488
1989-03-12,4.7702858986
1989-03-19,4.7636622484
1989-03-26,4.7570385982
1989-04-02,4.7240295618
1989-04-09,4.6976441756
1989-04-16,4.6712587894
1989-04-23,4.6448734032
1989-04-30,4.618488017
1989-05-07,4.6433400074
1989-05-14,4.6681919978
1989-05-21,4.6930439881999995
1989-05-28,4.7178959786
1989-06-04,4.7432200192
1989-06-11,4.7436920694
1989-06-18,4.7441641196
1989-06-25,4.7446361698
1989-07-02,4.769891453833333
1989-07-09,4.794674687666666
1989-07-16,4.8194579215
1989-07-23,4.844241155333333
1989-07-30,4.8690243891666665
1989-08-06,4.8858758558
1989-08-13,4.8779440886
1989-08-20,4.8700123214
1989-08-27,4.862080554199999
1989-09-03,4.817297272199999
1989-09-10,4.7804457574
1989-09-17,4.7435942425999995
1989-09-24,4.7067427278
1989-10-01,4.692064907833333
1989-10-08,4.714238602666667
1989-10-15,4.736412297499999
1989-10-22,4.758585992333333
1989-10-29,4.780759687166666
1989-11-05,4.8018604708
1989-11-12,4.8007875596
1989-11-19,4.7997146484
1989-11-26,4.7986417372
1989-12-03,4.803856338
1989-12-10,4.81014385
1989-12-17,4.816431361999999
1989-12-24,4.8227188739999995
1989-12-31,4.829006386
1990-01-07,4.8443867706
1990-01-14,4.8597671552
1990-01-21,4.8751475397999995
1990-01-28,4.8905279244
1990-02-04,4.9082384932
1990-02-11,4.9105686774
1990-02-18,4.9128988616000004
1990-02-25,4.9152290458
1990-03-04,4.972352334
1990-03-11,5.027145438
1990-03-18,5.0819385420000005
1990-03-25,5.136731646
1990-04-01,5.205768185833334
1990-04-08,5.220011621666667
1990-04-15,5.2342550575
1990-04-22,5.248498493333333
1990-04-29,5.262741929166666
1990-05-06,5.2549347798
1990-05-13,5.2328841945999995
1990-05-20,5.2108336094
1990-05-27,5.188783024199999
1990-06-03,5.2075254858
1990-06-10,5.2483185326
1990-06-17,5.289111579399999
1990-06-24,5.329904626199999
1990-07-01,5.3950157195
1990-07-08,5.419333765999999
1990-07-15,5.4436518125
1990-07-22,5.467969859
1990-07-29,5.4922879055
1990-08-05,5.5805389178
1990-08-12,5.6444718836
1990-08-19,5.7084048494
1990-08-26,5.772337815199999
1990-09-02,5.8550886881999995
1990-09-09,5.873906595399999
1990-09-16,5.8927245026
1990-09-23,5.9115424098
1990-09-30,5.930360317
1990-10-07,5.9039894872
1990-10-14,5.8776186574
1990-10-21,5.8512478276
1990-10-28,5.824876997800001
1990-11-04,5.7754265736
1990-11-11,5.7523469792
1990-11-18,5.7292673848
1990-11-25,5.7061877904000005
1990-12-02,5.677772176333333
1990-12-09,5.672436156666667
1990-12-16,5.667100137
1990-12-23,5.661764117333333
1990-12-30,5.656428097666666
1991-01-06,5.6839317442
1991-01-13,5.7167714104
1991-01-20,5.7496110766
1991-01-27,5.7824507428
1991-02-03,5.8247040872
1991-02-10,5.8341177654
1991-02-17,5.8435314436
1991-02-24,5.8529451218
1991-03-03,5.7847439558
1991-03-10,5.7071291116
1991-03-17,5.6295142674
1991-03-24,5.5518994232
1991-03-31,5.474284579
1991-04-07,5.43465975
1991-04-14,5.395034921
1991-04-21,5.3554100920000005
1991-04-28,5.315785263
1991-05-05,5.2654175254
1991-05-12,5.2546746168
1991-05-19,5.2439317082
1991-05-26,5.2331887996
1991-06-02,5.1648875026
1991-06-09,5.1073291142
1991-06-16,5.0497707258
1991-06-23,4.9922123374
1991-06-30,4.934653949
1991-07-07,4.8904052376000005
1991-07-14,4.846156526200001
1991-07-21,4.8019078148
1991-07-28,4.7576591034
1991-08-04,4.6493472152
1991-08-11,4.5852840384
1991-08-18,4.5212208616
1991-08-25,4.4571576848
1991-09-01,4.401511222166667
1991-09-08,4.409927936333333
1991-09-15,4.4183446505
1991-09-22,4.426761364666667
1991-09-29,4.435178078833333
1991-10-06,4.4126742322
1991-10-13,4.3817536714
1991-10-20,4.3508331106
1991-10-27,4.319912549800001
1991-11-03,4.3011291052
1991-11-10,4.3132662214
1991-11-17,4.3254033376
1991-11-24,4.3375404538
1991-12-01,4.349225919
1991-12-08,4.348774268
1991-12-15,4.348322617
1991-12-22,4.347870966
1991-12-29,4.347419315
1992-01-05,4.2880358804
1992-01-12,4.2291040967999995
1992-01-19,4.1701723132
1992-01-26,4.1112405296
1992-02-02,4.0142000096
1992-02-09,3.9760912731999998
1992-02-16,3.9379825368
1992-02-23,3.8998738004
1992-03-01,3.880778262
1992-03-08,3.89979146
1992-03-15,3.918804658
1992-03-22,3.937817856
1992-03-29,3.956831054
1992-04-05,3.9939631562
1992-04-12,4.0120820604
1992-04-19,4.0302009646
1992-04-26,4.0483198688
1992-05-03,4.0384331242
1992-05-10,4.0104274754
1992-05-17,3.9824218266
1992-05-24,3.9544161777999998
1992-05-31,3.926410529
1992-06-07,3.913166135
1992-06-14,3.899921741
1992-06-21,3.886677347
1992-06-28,3.873432953
1992-07-05,3.8420243806
1992-07-12,3.8238602022
1992-07-19,3.8056960238
1992-07-26,3.7875318454
1992-08-02,3.7458264033333335
1992-08-09,3.7222851396666665
1992-08-16,3.698743876
1992-08-23,3.6752026123333335
1992-08-30,3.6516613486666665
1992-09-06,3.5723436187999997
1992-09-13,3.5165671526
1992-09-20,3.4607906863999998
1992-09-27,3.4050142202
1992-10-04,3.4065731232
1992-10-11,3.4639084924
1992-10-18,3.5212438616
1992-10-25,3.5785792308
1992-11-01,3.6348404575
1992-11-08,3.633766315
1992-11-15,3.6326921725
1992-11-22,3.6316180300000003
1992-11-29,3.6305438875
1992-12-06,3.5992283072
1992-12-13,3.5689868694
1992-12-20,3.5387454315999998
1992-12-27,3.5085039937999998
1993-01-03,3.4883010665999996
1993-01-10,3.4983395772
1993-01-17,3.5083780877999997
1993-01-24,3.5184165984
1993-01-31,3.528455109
1993-02-07,3.5368047787499997
1993-02-14,3.5451544485
1993-02-21,3.5535041182500002
1993-02-28,3.561853788
1993-03-07,3.516368659
1993-03-14,3.47088353
1993-03-21,3.425398401
1993-03-28,3.379913272
1993-04-04,3.3483900801999997
1993-04-11,3.3623520173999997
1993-04-18,3.3763139546
1993-04-25,3.3902758918
1993-05-02,3.425654306
1993-05-09,3.447070783
1993-05-16,3.46848726
1993-05-23,3.489903737
1993-05-30,3.5113202140000004
1993-06-06,3.5400547418
1993-06-13,3.5473727926
1993-06-20,3.5546908434
1993-06-27,3.5620088942
1993-07-04,3.5399848988
1993-07-11,3.5106428525999998
1993-07-18,3.4813008064
1993-07-25,3.4519587602
1993-08-01,3.4369823878333334
1993-08-08,3.4513480616666667
1993-08-15,3.4657137355
1993-08-22,3.4800794093333334
1993-08-29,3.4944450831666667
1993-09-05,3.535525344
1993-09-12,3.562239931
1993-09-19,3.588954518
1993-09-26,3.6156691050000003
1993-10-03,3.5988544086000003
1993-10-10,3.5553251252
1993-10-17,3.5117958418
1993-10-24,3.4682665584
1993-10-31,3.424737275
1993-11-07,3.4270452392
1993-11-14,3.4293532034
1993-11-21,3.4316611676
1993-11-28,3.4339691318
1993-12-05,3.45871686
1993-12-12,3.481156624
1993-12-19,3.503596388
1993-12-26,3.526036152
1994-01-02,3.5196899126666668
1994-01-09,3.4909039093333334
1994-01-16,3.462117906
1994-01-23,3.4333319026666667
1994-01-30,3.4045458993333333
1994-02-06,3.3837919936
1994-02-13,3.3918240912
1994-02-20,3.3998561888
1994-02-27,3.4078882864
1994-03-06,3.4467664958
1994-03-13,3.4776126076
1994-03-20,3.5084587194
1994-03-27,3.5393048312
1994-04-03,3.5270002637999998
1994-04-10,3.4838495845999997
1994-04-17,3.4406989054
1994-04-24,3.3975482262
1994-05-01,3.332920103666667
1994-05-08,3.3114426603333333
1994-05-15,3.2899652169999998
1994-05-22,3.2684877736666667
1994-05-29,3.2470103303333335
1994-06-05,3.2193740086
1994-06-12,3.2132151302
1994-06-19,3.2070562518
1994-06-26,3.2008973734
1994-07-03,3.2025668254
1994-07-10,3.2103951558
1994-07-17,3.2182234862
1994-07-24,3.2260518166
1994-07-31,3.233880147
1994-08-07,3.2484469348
1994-08-14,3.2630137225999998
1994-08-21,3.2775805104
1994-08-28,3.2921472981999997
1994-09-04,3.2962275976
1994-09-11,3.2857411092
1994-09-18,3.2752546208
1994-09-25,3.2647681324
1994-10-02,3.2392787515
1994-10-09,3.224275859
1994-10-16,3.2092729665000004
1994-10-23,3.1942700740000003
1994-10-30,3.1792671815
1994-11-06,3.1570678670000003
1994-11-13,3.149871445
1994-11-20,3.1426750230000002
1994-11-27,3.135478601
1994-12-04,3.0829150586000003
1994-12-11,3.0375479382000004
1994-12-18,2.9921808178
1994-12-25,2.9468136974
1995-01-01,2.9419056196666666
1995-01-08,2.9823646623333335
1995-01-15,3.0228237050000004
1995-01-22,3.063282747666667
1995-01-29,3.1037417903333333
1995-02-05,3.1401806894
1995-02-12,3.1361605458
1995-02-19,3.1321404022
1995-02-26,3.1281202586
1995-03-05,3.1327763258
1995-03-12,3.1414525366
1995-03-19,3.1501287474
1995-03-26,3.1588049582
1995-04-02,3.1953218646000003
1995-04-09,3.2231625602
1995-04-16,3.2510032558
1995-04-23,3.2788439514
1995-04-30,3.306684647
1995-05-07,3.3164066222
1995-05-14,3.3261285974
1995-05-21,3.3358505726
1995-05-28,3.3455725478
1995-06-04,3.350692314
1995-06-11,3.346090105
1995-06-18,3.341487896
1995-06-25,3.336885687
1995-07-02,3.341394394
1995-07-09,3.35050531
1995-07-16,3.359616226
1995-07-23,3.368727142
1995-07-30,3.377838058
1995-08-06,3.3571873972
1995-08-13,3.3274258204000002
1995-08-20,3.2976642436
1995-08-27,3.2679026668
1995-09-03,3.2608523764
1995-09-10,3.2835636628
1995-09-17,3.3062749492
1995-09-24,3.3289862356
1995-10-01,3.370433945
1995-10-08,3.389170368
1995-10-15,3.407906791
1995-10-22,3.426643214
1995-10-29,3.445379637
1995-11-05,3.447284978
1995-11-12,3.430453896
1995-11-19,3.413622814
1995-11-26,3.396791732
1995-12-03,3.3799344174
1995-12-10,3.3799081848
1995-12-17,3.3798819522
1995-12-24,3.3798557196
1995-12-31,3.379829487
1996-01-07,3.3592786024
1996-01-14,3.3387277178
1996-01-21,3.3181768332
1996-01-28,3.2976259486
1996-02-04,3.273647301
1996-02-11,3.270219538
1996-02-18,3.2667917749999997
1996-02-25,3.263364012
1996-03-03,3.2348491966
1996-03-10,3.2097621442
1996-03-17,3.1846750918
1996-03-24,3.1595880394
1996-03-31,3.134500987
1996-04-07,3.1085564102
1996-04-14,3.0826118334
1996-04-21,3.0566672566
1996-04-28,3.0307226798
1996-05-05,3.0133769268
1996-05-12,3.0219757506
1996-05-19,3.0305745744
1996-05-26,3.0391733982
1996-06-02,3.0485747052
1996-06-09,3.0493771884
1996-06-16,3.0501796716
1996-06-23,3.0509821548
1996-06-30,3.051784638
1996-07-07,3.0589120194
1996-07-14,3.0660394008000003
1996-07-21,3.0731667822
1996-07-28,3.0802941636
1996-08-04,3.0866318962
1996-08-11,3.0858422474
1996-08-18,3.0850525986000004
1996-08-25,3.0842629498000003
1996-09-01,3.0800761186666668
1996-09-08,3.0766789363333333
1996-09-15,3.073281754
1996-09-22,3.069884571666667
1996-09-29,3.0664873893333335
1996-10-06,3.0392205288
1996-10-13,3.0153508506
1996-10-20,2.9914811724000003
1996-10-27,2.9676114942000003
1996-11-03,2.9510715354
1996-11-10,2.9584012548
1996-11-17,2.9657309742
1996-11-24,2.9730606936
1996-12-01,2.9930623391666664
1996-12-08,3.0057342653333334
1996-12-15,3.0184061915
1996-12-22,3.0310781176666666
1996-12-29,3.0437500438333336
1997-01-05,3.027620606
1997-01-12,2.998819242
1997-01-19,2.970017878
1997-01-26,2.941216514
1997-02-02,2.8904251006000004
1997-02-09,2.8684350512
1997-02-16,2.8464450018000003
1997-02-23,2.8244549524
1997-03-02,2.8111554318333334
1997-03-09,2.8198459606666666
1997-03-16,2.8285364895000003
1997-03-23,2.8372270183333335
1997-03-30,2.8459175471666667
1997-04-06,2.8658705356
1997-04-13,2.8771329951999998
1997-04-20,2.8883954548
1997-04-27,2.8996579143999996
1997-05-04,2.9027769277999997
1997-05-11,2.8946334815999997
1997-05-18,2.8864900354
1997-05-25,2.8783465892
1997-06-01,2.8632435518333335
1997-06-08,2.8562839606666666
1997-06-15,2.8493243694999997
1997-06-22,2.8423647783333332
1997-06-29,2.835405187166667
1997-07-06,2.8132043292
1997-07-13,2.7979630624
1997-07-20,2.7827217955999997
1997-07-27,2.7674805287999997
1997-08-03,2.7325255642
1997-08-10,2.7128118664
1997-08-17,2.6930981685999997
1997-08-24,2.6733844708
1997-08-31,2.653670773
1997-09-07,2.6318974706
1997-09-14,2.6101241682
1997-09-21,2.5883508658
1997-09-28,2.5665775634
1997-10-05,2.5596235518
1997-10-12,2.5744428426
1997-10-19,2.5892621334
1997-10-26,2.6040814242
1997-11-02,2.6048367318
1997-11-09,2.5907727486
1997-11-16,2.5767087654
1997-11-23,2.5626447822
1997-11-30,2.548580799
1997-12-07,2.5631717635999998
1997-12-14,2.5777627281999997
1997-12-21,2.5923536928
1997-12-28,2.6069446574
1998-01-04,2.6318641030000003
1998-01-11,2.642192584
1998-01-18,2.652521065
1998-01-25,2.662849546
1998-02-01,2.6768529326
1998-02-08,2.6805278382
1998-02-15,2.6842027438
1998-02-22,2.6878776494
1998-03-01,2.6883445068333334
1998-03-08,2.6851364586666664
1998-03-15,2.6819284105
1998-03-22,2.6787203623333333
1998-03-29,2.6755123141666663
1998-04-05,2.665942982
1998-04-12,2.6595816979999998
1998-04-19,2.653220414
1998-04-26,2.64685913
1998-05-03,2.634664683
1998-05-10,2.62883152
1998-05-17,2.622998357
1998-05-24,2.617165194
1998-05-31,2.611332031
1998-06-07,2.6091065198
1998-06-14,2.6068810086
1998-06-21,2.6046554974
1998-06-28,2.6024299861999998
1998-07-05,2.6008307694
1998-07-12,2.6014570638
1998-07-19,2.6020833582000003
1998-07-26,2.6027096526
1998-08-02,2.6084436455
1998-08-09,2.613551344
1998-08-16,2.6186590425
1998-08-23,2.623766741
1998-08-30,2.6288744395
1998-09-06,2.6260293068
1998-09-13,2.6180764756
1998-09-20,2.6101236443999998
1998-09-27,2.6021708132
1998-10-04,2.582385653
1998-10-11,2.570553324
1998-10-18,2.558720995
1998-10-25,2.546888666
1998-11-01,2.533143898
1998-11-08,2.531231459
1998-11-15,2.52931902
1998-11-22,2.527406581
1998-11-29,2.525494142
1998-12-06,2.5064299624
1998-12-13,2.4892782218
1998-12-20,2.4721264812
1998-12-27,2.4549747406
1999-01-03,2.4268815999999998
1999-01-10,2.4159401999999996
1999-01-17,2.4049988
1999-01-24,2.3940574
1999-01-31,2.383116
1999-02-07,2.3663955
1999-02-14,2.349675
1999-02-21,2.3329545
1999-02-28,2.316234
1999-03-07,2.3004886
1999-03-14,2.2847432
1999-03-21,2.2689978
1999-03-28,2.2532524
1999-04-04,2.235324
1999-04-11,2.233141
1999-04-18,2.230958
1999-04-25,2.228775
1999-05-02,2.214379666666667
1999-05-09,2.2021673333333336
1999-05-16,2.1899550000000003
1999-05-23,2.1777426666666666
1999-05-30,2.1655303333333333
1999-06-06,2.1367072
1999-06-13,2.1200964
1999-06-20,2.1034856
1999-06-27,2.0868748
1999-07-04,2.07844
1999-07-11,2.086616
1999-07-18,2.094792
1999-07-25,2.1029679999999997
1999-08-01,2.1084264999999998
1999-08-08,2.105709
1999-08-15,2.1029915
1999-08-22,2.1002739999999998
1999-08-29,2.0975565
1999-09-05,2.0900204
1999-09-12,2.0852018
1999-09-19,2.0803832
1999-09-26,2.0755646000000003
1999-10-03,2.0665208
1999-10-10,2.0622956
1999-10-17,2.0580704
1999-10-24,2.0538452
1999-10-31,2.04962
1999-11-07,2.0692602
1999-11-14,2.0889004
1999-11-21,2.1085406
1999-11-28,2.1281808
1999-12-05,2.1518264
1999-12-12,2.1558318
1999-12-19,2.1598372
1999-12-26,2.1638426
2000-01-02,2.195793166666667
2000-01-09,2.2237383333333334
2000-01-16,2.2516835000000004
2000-01-23,2.279628666666667
2000-01-30,2.3075738333333335
2000-02-06,2.3442594
2000-02-13,2.3529998
2000-02-20,2.3617402
2000-02-27,2.3704806
2000-03-05,2.400034
2000-03-12,2.4208469999999997
2000-03-19,2.44166
2000-03-26,2.462473
2000-04-02,2.4684766000000002
2000-04-09,2.4536672
2000-04-16,2.4388578
2000-04-23,2.4240483999999998
2000-04-30,2.409239
2000-05-07,2.4391206
2000-05-14,2.4690022
2000-05-21,2.4988838
2000-05-28,2.5287654
2000-06-04,2.587216
2000-06-11,2.6157850000000002
2000-06-18,2.644354
2000-06-25,2.672923
2000-07-02,2.703405
2000-07-09,2.705318
2000-07-16,2.707231
2000-07-23,2.7091439999999998
2000-07-30,2.711057
2000-08-06,2.7453396
2000-08-13,2.7777092
2000-08-20,2.8100788
2000-08-27,2.8424484
2000-09-03,2.8792708
2000-09-10,2.8837236
2000-09-17,2.8881764
2000-09-24,2.8926292
2000-10-01,2.9008918333333336
2000-10-08,2.904701666666667
2000-10-15,2.9085115000000004
2000-10-22,2.9123213333333333
2000-10-29,2.9161311666666667
2000-11-05,2.9099818
2000-11-12,2.9000226000000002
2000-11-19,2.8900634
2000-11-26,2.8801042
2000-12-03,2.8905338
2000-12-10,2.9109226
2000-12-17,2.9313114
2000-12-24,2.9517002
2000-12-31,2.972089
2001-01-07,2.9533648
2001-01-14,2.9346406
2001-01-21,2.9159164
2001-01-28,2.8971921999999997
2001-02-04,2.8987228
2001-02-11,2.9189776
2001-02-18,2.9392324
2001-02-25,2.9594872
2001-03-04,2.9761708
2001-03-11,2.9725995999999997
2001-03-18,2.9690284
2001-03-25,2.9654572
2001-04-01,2.9834236666666665
2001-04-08,3.004961333333333
2001-04-15,3.026499
2001-04-22,3.0480366666666665
2001-04-29,3.069574333333333
2001-05-06,3.0876916
2001-05-13,3.0842712
2001-05-20,3.0808508
2001-05-27,3.0774304
2001-06-03,3.0993318
2001-06-10,3.1246536
2001-06-17,3.1499754
2001-06-24,3.1752972
2001-07-01,3.201817666666667
2001-07-08,3.2030163333333332
2001-07-15,3.204215
2001-07-22,3.205413666666667
2001-07-29,3.206612333333333
2001-08-05,3.2165914
2001-08-12,3.2253718
2001-08-19,3.2341522
2001-08-26,3.2429326
2001-09-02,3.2791196
2001-09-09,3.3065262
2001-09-16,3.3339328
2001-09-23,3.3613394
2001-09-30,3.388746
2001-10-07,3.40781
2001-10-14,3.4268739999999998
2001-10-21,3.445938
2001-10-28,3.4650019999999997
2001-11-04,3.5076526
2001-11-11,3.5312392
2001-11-18,3.5548258
2001-11-25,3.5784124
2001-12-02,3.5958193333333335
2001-12-09,3.589639666666667
2001-12-16,3.58346
2001-12-23,3.5772803333333334
2001-12-30,3.5711006666666667
2002-01-06,3.5634294
2002-01-13,3.5619378
2002-01-20,3.5604462
2002-01-27,3.5589546
2002-02-03,3.5514576
2002-02-10,3.5454521999999997
2002-02-17,3.5394468
2002-02-24,3.5334413999999996
2002-03-03,3.5156448
2002-03-10,3.5038536
2002-03-17,3.4920624
2002-03-24,3.4802712
2002-03-31,3.46848
2002-04-07,3.4679484
2002-04-14,3.4674168
2002-04-21,3.4668852
2002-04-28,3.4663536
2002-05-05,3.4630840000000003
2002-05-12,3.4603460000000004
2002-05-19,3.457608
2002-05-26,3.45487
2002-06-02,3.410044
2002-06-09,3.367956
2002-06-16,3.3258680000000003
2002-06-23,3.28378
2002-06-30,3.241692
2002-07-07,3.2460948
2002-07-14,3.2504976
2002-07-21,3.2549004
2002-07-28,3.2593032
2002-08-04,3.2402838
2002-08-11,3.2168616
2002-08-18,3.1934394
2002-08-25,3.1700172
2002-09-01,3.126596833333333
2002-09-08,3.1065986666666667
2002-09-15,3.0866005000000003
2002-09-22,3.0666023333333334
2002-09-29,3.0466041666666666
2002-10-06,3.0087236
2002-10-13,2.9908412
2002-10-20,2.9729588
2002-10-27,2.9550764
2002-11-03,2.9146196
2002-11-10,2.8920452
2002-11-17,2.8694707999999998
2002-11-24,2.8468964
2002-12-01,2.8189623333333333
2002-12-08,2.8136026666666667
2002-12-15,2.808243
2002-12-22,2.8028833333333334
2002-12-29,2.7975236666666667
2003-01-05,2.7893630000000003
2003-01-12,2.786562
2003-01-19,2.783761
2003-01-26,2.78096
2003-02-02,2.7616512
2003-02-09,2.7451434
2003-02-16,2.7286356
2003-02-23,2.7121277999999998
2003-03-02,2.6828724999999998
2003-03-09,2.670125
2003-03-16,2.6573775
2003-03-23,2.64463
2003-03-30,2.6318825
2003-04-06,2.5854226
2003-04-13,2.5517102
2003-04-20,2.5179978
2003-04-27,2.4842854
2003-05-04,2.428176
2003-05-11,2.405779
2003-05-18,2.383382
2003-05-25,2.360985
2003-06-01,2.3257728333333336
2003-06-08,2.3129576666666667
2003-06-15,2.3001424999999998
2003-06-22,2.2873273333333333
2003-06-29,2.274512166666667
2003-07-06,2.255001
2003-07-13,2.2483049999999998
2003-07-20,2.241609
2003-07-27,2.2349129999999997
2003-08-03,2.213631
2003-08-10,2.199045
2003-08-17,2.184459
2003-08-24,2.169873
2003-08-31,2.155287
2003-09-07,2.1590918
2003-09-14,2.1628966
2003-09-21,2.1667014
2003-09-28,2.1705061999999997
2003-10-05,2.169585
2003-10-12,2.164859
2003-10-19,2.160133
2003-10-26,2.155407
2003-11-02,2.125736
2003-11-09,2.100791
2003-11-16,2.075846
2003-11-23,2.050901
2003-11-30,2.025956
2003-12-07,2.0143182
2003-12-14,2.0026804
2003-12-21,1.9910425999999999
2003-12-28,1.9794048
2004-01-04,1.9641762
2004-01-11,1.9605854
2004-01-18,1.9569946
2004-01-25,1.9534038
2004-02-01,1.9672818
2004-02-08,1.9847506000000001
2004-02-15,2.0022194
2004-02-22,2.0196882
2004-02-29,2.037157
2004-03-07,2.0550390000000003
2004-03-14,2.072921
2004-03-21,2.090803
2004-03-28,2.108685
2004-04-04,2.1508302
2004-04-11,2.1750934
2004-04-18,2.1993565999999998
2004-04-25,2.2236198
2004-05-02,2.2446711666666666
2004-05-09,2.2414593333333332
2004-05-16,2.2382475
2004-05-23,2.2350356666666666
2004-05-30,2.2318238333333333
2004-06-06,2.2570482
2004-06-13,2.2854844
2004-06-20,2.3139206
2004-06-27,2.3423568
2004-07-04,2.3476338
2004-07-11,2.3244746
2004-07-18,2.3013154
2004-07-25,2.2781561999999997
2004-08-01,2.254109333333333
2004-08-08,2.2532216666666667
2004-08-15,2.2523340000000003
2004-08-22,2.2514463333333334
2004-08-29,2.2505586666666666
2004-09-05,2.2461208000000004
2004-09-12,2.2425706
2004-09-19,2.2390204000000002
2004-09-26,2.2354702
2004-10-03,2.2314026
2004-10-10,2.2308852
2004-10-17,2.2303678000000002
2004-10-24,2.2298504
2004-10-31,2.229333
2004-11-07,2.2422258
2004-11-14,2.2551186
2004-11-21,2.2680114000000002
2004-11-28,2.2809042
2004-12-05,2.2958752000000002
2004-12-12,2.2979534
2004-12-19,2.3000316
2004-12-26,2.3021097999999998
2005-01-02,2.3049626666666665
2005-01-09,2.305737333333333
2005-01-16,2.3065119999999997
2005-01-23,2.3072866666666667
2005-01-30,2.3080613333333333
2005-02-06,2.302898
2005-02-13,2.29696
2005-02-20,2.291022
2005-02-27,2.285084
2005-03-06,2.2710475999999997
2005-03-13,2.2629492
2005-03-20,2.2548508
2005-03-27,2.2467524
2005-04-03,2.2372906
2005-04-10,2.2359272
2005-04-17,2.2345638
2005-04-24,2.2332004
2005-05-01,2.2515826666666667
2005-05-08,2.2713283333333334
2005-05-15,2.291074
2005-05-22,2.3108196666666667
2005-05-29,2.3305653333333334
2005-06-05,2.3184504
2005-06-12,2.2865898000000002
2005-06-19,2.2547292
2005-06-26,2.2228686
2005-07-03,2.2113206
2005-07-10,2.2316332
2005-07-17,2.2519458
2005-07-24,2.2722584
2005-07-31,2.292571
2005-08-07,2.2854176
2005-08-14,2.2782642
2005-08-21,2.2711107999999998
2005-08-28,2.2639574
2005-09-04,2.270746
2005-09-11,2.284688
2005-09-18,2.2986299999999997
2005-09-25,2.312572
2005-10-02,2.325131333333333
2005-10-09,2.3237486666666665
2005-10-16,2.3223659999999997
2005-10-23,2.3209833333333334
2005-10-30,2.3196006666666666
2005-11-06,2.3395566
